PassengerId,Survived,Pclass,Age,Fare,GroupSize,FamilySize,IsAlone,Sex_male,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Other,AgeGroup_Teenager,AgeGroup_Young Adult,AgeGroup_Adult,AgeGroup_Senior,FareBand_Medium,FareBand_High,FareBand_Very High,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_Unknown
413,1.0,1,33.0,90.0,3,2,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
414,0.0,2,29.5,0.0,3,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
415,1.0,3,44.0,7.925,1,1,1,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
416,0.0,3,22.0,8.05,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
417,1.0,2,34.0,32.5,3,3,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
418,1.0,2,18.0,13.0,1,3,0,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
419,0.0,2,30.0,13.0,1,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
420,0.0,3,10.0,24.15,3,3,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
421,0.0,3,25.0,7.8958,1,1,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
422,0.0,3,21.0,7.7333,1,1,1,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
423,0.0,3,29.0,7.875,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
424,0.0,3,28.0,14.4,3,3,0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
425,0.0,3,18.0,20.2125,3,3,0,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
426,0.0,3,25.0,7.25,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
427,1.0,2,28.0,26.0,2,2,0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
428,1.0,2,19.0,26.0,2,1,1,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
429,0.0,3,25.0,7.75,1,1,1,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
430,1.0,3,32.0,8.05,1,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
431,1.0,1,28.0,26.55,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
432,1.0,3,22.0,16.1,2,2,0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
433,1.0,2,42.0,26.0,2,2,0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
434,0.0,3,17.0,7.125,1,1,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
435,0.0,1,50.0,55.9,2,2,0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
436,1.0,1,14.0,120.0,4,4,0,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
437,0.0,3,21.0,34.375,5,5,0,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
438,1.0,2,24.0,18.75,3,6,0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
439,0.0,1,64.0,263.0,6,6,0,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
440,0.0,2,31.0,10.5,1,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
441,1.0,2,45.0,26.25,3,3,0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
442,0.0,3,20.0,9.5,1,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
443,0.0,3,25.0,7.775,1,2,0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
444,1.0,2,28.0,13.0,1,1,1,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
445,1.0,3,25.0,8.1125,1,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
446,1.0,1,4.0,81.8583,3,3,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
447,1.0,2,13.0,19.5,2,2,0,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
448,1.0,1,34.0,26.55,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
449,1.0,3,5.0,19.2583,4,4,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
450,1.0,1,52.0,30.5,1,1,1,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
451,0.0,2,36.0,27.75,4,4,0,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
452,0.0,3,25.0,19.9667,1,2,0,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
453,0.0,1,30.0,27.75,1,1,1,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
454,1.0,1,49.0,89.1042,2,2,0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
455,0.0,3,25.0,8.05,1,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
456,1.0,3,29.0,7.8958,1,1,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
457,0.0,1,65.0,26.55,1,1,1,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
458,1.0,1,36.0,51.8625,2,2,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
459,1.0,2,50.0,10.5,1,1,1,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
460,0.0,3,25.0,7.75,1,1,1,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
461,1.0,1,48.0,26.55,1,1,1,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
462,0.0,3,34.0,8.05,1,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
463,0.0,1,47.0,38.5,1,1,1,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
464,0.0,2,48.0,13.0,1,1,1,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
465,0.0,3,25.0,8.05,1,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
466,0.0,3,38.0,7.05,1,1,1,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
467,0.0,2,29.5,0.0,3,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
468,0.0,1,56.0,26.55,1,1,1,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
469,0.0,3,25.0,7.725,1,1,1,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
470,1.0,3,0.75,19.2583,4,4,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
471,0.0,3,25.0,7.25,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
472,0.0,3,38.0,8.6625,1,1,1,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
473,1.0,2,33.0,27.75,4,4,0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
474,1.0,2,23.0,13.7917,1,1,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
475,0.0,3,22.0,9.8375,1,1,1,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
476,0.0,1,42.0,52.0,2,1,1,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
477,0.0,2,34.0,21.0,2,2,0,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
478,0.0,3,29.0,7.0458,1,2,0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
479,0.0,3,22.0,7.5208,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
480,1.0,3,2.0,12.2875,2,2,0,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
481,0.0,3,9.0,46.9,8,8,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
482,0.0,2,29.5,0.0,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
483,0.0,3,50.0,8.05,1,1,1,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
484,1.0,3,63.0,9.5875,1,1,1,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
485,1.0,1,25.0,91.0792,2,2,0,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
486,0.0,3,22.0,25.4667,5,5,0,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
487,1.0,1,35.0,90.0,2,2,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
488,0.0,1,58.0,29.7,1,1,1,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
489,0.0,3,30.0,8.05,1,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
490,1.0,3,9.0,15.9,3,3,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
491,0.0,3,25.0,19.9667,1,2,0,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
492,0.0,3,21.0,7.25,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
493,0.0,1,55.0,30.5,1,1,1,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
494,0.0,1,71.0,49.5042,1,1,1,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
495,0.0,3,21.0,8.05,1,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
496,0.0,3,25.0,14.4583,2,1,1,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
497,1.0,1,54.0,78.2667,2,2,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
498,0.0,3,25.0,15.1,2,1,1,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
499,0.0,1,25.0,151.55,6,4,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
500,0.0,3,24.0,7.7958,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
501,0.0,3,17.0,8.6625,1,1,1,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
502,0.0,3,21.0,7.75,1,1,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
503,0.0,3,22.0,7.6292,1,1,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
504,0.0,3,37.0,9.5875,1,1,1,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
505,1.0,1,16.0,86.5,3,1,1,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
506,0.0,1,18.0,108.9,3,2,0,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
507,1.0,2,33.0,26.0,3,3,0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
508,1.0,1,42.0,26.55,1,1,1,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
509,0.0,3,28.0,22.525,3,1,1,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
510,1.0,3,26.0,56.4958,8,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
511,1.0,3,29.0,7.75,1,1,1,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
512,0.0,3,25.0,8.05,1,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
513,1.0,1,36.0,26.2875,1,1,1,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
514,1.0,1,54.0,59.4,2,2,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
515,0.0,3,24.0,7.4958,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
516,0.0,1,47.0,34.0208,1,1,1,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
517,1.0,2,34.0,10.5,1,1,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
518,0.0,3,25.0,24.15,3,1,1,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
519,1.0,2,36.0,26.0,2,2,0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
520,0.0,3,32.0,7.8958,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
521,1.0,1,30.0,93.5,4,1,1,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
522,0.0,3,22.0,7.8958,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
523,0.0,3,25.0,7.225,1,1,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
524,1.0,1,44.0,57.9792,2,2,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
525,0.0,3,25.0,7.2292,1,1,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
526,0.0,3,40.5,7.75,1,1,1,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
527,1.0,2,50.0,10.5,1,1,1,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
528,0.0,1,42.0,221.7792,4,1,1,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
529,0.0,3,39.0,7.925,1,1,1,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
530,0.0,2,23.0,11.5,1,4,0,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
531,1.0,2,2.0,26.0,3,3,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
532,0.0,3,25.0,7.2292,1,1,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
533,0.0,3,17.0,7.2292,1,3,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
534,1.0,3,22.0,22.3583,3,3,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
535,0.0,3,30.0,8.6625,1,1,1,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
536,1.0,2,7.0,26.25,3,3,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
537,0.0,1,45.0,26.55,1,1,1,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
538,1.0,1,30.0,106.425,3,1,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
539,0.0,3,25.0,14.5,2,1,1,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
540,1.0,1,22.0,49.5,1,3,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
541,1.0,1,36.0,71.0,2,3,0,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
542,0.0,3,9.0,31.275,7,7,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
543,0.0,3,11.0,31.275,7,7,0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
544,1.0,2,32.0,26.0,2,2,0,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
545,0.0,1,50.0,106.425,3,2,0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
546,0.0,1,64.0,26.0,1,1,1,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
547,1.0,2,19.0,26.0,2,2,0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
548,1.0,2,29.5,13.8625,1,1,1,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
549,0.0,3,33.0,20.525,3,3,0,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
550,1.0,2,8.0,36.75,4,3,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
551,1.0,1,17.0,110.8833,4,3,0,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
552,0.0,2,27.0,26.0,2,1,1,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
553,0.0,3,25.0,7.8292,1,1,1,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
554,1.0,3,22.0,7.225,1,1,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
555,1.0,3,22.0,7.775,1,1,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
556,0.0,1,62.0,26.55,1,1,1,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
557,1.0,1,48.0,39.6,1,2,0,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
558,0.0,1,42.0,227.525,5,1,1,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
559,1.0,1,39.0,79.65,3,3,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
560,1.0,3,36.0,17.4,2,2,0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
561,0.0,3,25.0,7.75,1,1,1,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
562,0.0,3,40.0,7.8958,1,1,1,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
563,0.0,2,28.0,13.5,1,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
564,0.0,3,25.0,8.05,1,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
565,0.0,3,22.0,8.05,1,1,1,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
566,0.0,3,24.0,24.15,3,3,0,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
567,0.0,3,19.0,7.8958,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
568,0.0,3,29.0,21.075,5,5,0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
569,0.0,3,25.0,7.2292,1,1,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
570,1.0,3,32.0,7.8542,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
571,1.0,2,62.0,10.5,1,1,1,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
572,1.0,1,53.0,51.4792,2,3,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
573,1.0,1,36.0,26.3875,1,1,1,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
574,1.0,3,22.0,7.75,1,1,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
575,0.0,3,16.0,8.05,1,1,1,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
576,0.0,3,19.0,14.5,2,1,1,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
577,1.0,2,34.0,13.0,1,1,1,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
578,1.0,1,39.0,55.9,2,2,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
579,0.0,3,22.0,14.4583,2,2,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
580,1.0,3,32.0,7.925,1,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
581,1.0,2,25.0,30.0,2,3,0,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
582,1.0,1,39.0,110.8833,4,3,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
583,0.0,2,54.0,26.0,2,1,1,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
584,0.0,1,36.0,40.125,1,1,1,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
585,0.0,3,25.0,8.7125,1,1,1,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
586,1.0,1,18.0,79.65,3,3,0,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
587,0.0,2,47.0,15.0,1,1,1,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
588,1.0,1,60.0,79.2,2,3,0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
589,0.0,3,22.0,8.05,1,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
590,0.0,3,25.0,8.05,1,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
591,0.0,3,35.0,7.125,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
592,1.0,1,52.0,78.2667,2,2,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
593,0.0,3,47.0,7.25,1,1,1,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
594,0.0,3,22.0,7.75,1,3,0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
595,0.0,2,37.0,26.0,2,2,0,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
596,0.0,3,36.0,24.15,3,3,0,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
597,1.0,2,28.0,33.0,3,1,1,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
598,0.0,3,49.0,0.0,4,1,1,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
599,0.0,3,25.0,7.225,1,1,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
600,1.0,1,49.0,56.9292,2,2,0,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
601,1.0,2,24.0,27.0,2,4,0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
602,0.0,3,25.0,7.8958,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
603,0.0,1,42.0,42.4,2,1,1,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
604,0.0,3,44.0,8.05,1,1,1,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
605,1.0,1,35.0,26.55,1,1,1,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
606,0.0,3,36.0,15.55,2,2,0,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
607,0.0,3,30.0,7.8958,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
608,1.0,1,27.0,30.5,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
609,1.0,2,22.0,41.5792,4,4,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
610,1.0,1,40.0,153.4625,3,1,1,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
611,0.0,3,39.0,31.275,7,7,0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
612,0.0,3,25.0,7.05,1,1,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
613,1.0,3,22.0,15.5,2,2,0,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
614,0.0,3,25.0,7.75,1,1,1,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
615,0.0,3,35.0,8.05,1,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
616,1.0,2,24.0,65.0,5,4,0,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
617,0.0,3,34.0,14.4,3,3,0,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
618,0.0,3,26.0,16.1,2,2,0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
619,1.0,2,4.0,39.0,4,4,0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
620,0.0,2,26.0,10.5,1,1,1,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
